id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
128621479,128621479,aliameenrana,Lahore,None,None,23,39,0,Thu Apr 01 17:42:23 +0000 2010,4,FALSE,11,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 0, 'retweeted_status': {'retweeted': False, 'is_quote_status': False, 'favorite_count': 145, 'retweet_count': 177, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [{'indices': [18, 23], 'text': 'LUMS'}], 'symbols': []}, 'geo': None, 'id_str': '687326989036974080', 'in_reply_to_screen_name': None, 'text': 'Usman Sarwar, the #LUMS student that media outlets are claiming has been arrested, is sitting in the computer lab one row behind me..', 'in_reply_to_user_id_str': None, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Wed Jan 13 17:34:58 +0000 2016', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 687326989036974080, 'favorited': False, 'coordinates': None}, 'retweet_count': 177, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [], 'user_mentions': [{'screen_name': 'Brainmasalaar', 'name': 'Salaar Khan', 'indices': [3, 17], 'id_str': '401963980', 'id': 401963980}], 'hashtags': [{'indices': [37, 42], 'text': 'LUMS'}], 'symbols': []}, 'geo': None, 'id_str': '687353437277831168', 'in_reply_to_screen_name': None, 'text': 'RT @Brainmasalaar: Usman Sarwar, the #LUMS student that media outlets are claiming has been arrested, is sitting in the computer lab one ro_�_', 'in_reply_to_user_id_str': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Wed Jan 13 19:20:04 +0000 2016', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 687353437277831168, 'favorited': False, 'coordinates': None}",TRUE,FALSE,FALSE,Ali Ameen,0
2205976656,2205976656,magicpixx,None,"Follow me for algorithmically-curated pictures, lovingly delivered to your timeline. Occasionally NSFW--follow at your own risk! Brought to you by @wm.",None,10250,10378,194,Thu Nov 21 01:14:23 +0000 2013,211,FALSE,262067,en,"{u'contributors': None, u'truncated': False, u'text': u'@juanvargs http://t.co/oKCl51nbfJ', u'is_quote_status': False, u'in_reply_to_status_id': 588556269595799552, u'id': 588556279381037058, u'favorite_count': 13, u'source': u'<a href=""http://twitter.com/magicpixx"" rel=""nofollow"">Magic Pix Bot</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 144327327, u'indices': [0, 10], u'id_str': u'144327327', u'screen_name': u'juanvargs', u'name': u'Vargas'}], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/magicpixx/status/588556279381037058/photo/1', u'display_url': u'pic.twitter.com/oKCl51nbfJ', u'url': u'http://t.co/oKCl51nbfJ', u'media_url_https': u'https://pbs.twimg.com/media/CCr40VSUkAA8SF9.jpg', u'id_str': u'588556279276146688', u'sizes': {u'small': {u'h': 255, u'resize': u'fit', u'w': 340}, u'large': {u'h': 600, u'resize': u'fit', u'w': 800}, u'medium': {u'h': 450, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [11, 33], u'type': u'photo', u'id': 588556279276146688, u'media_url': u'http://pbs.twimg.com/media/CCr40VSUkAA8SF9.jpg'}]}, u'in_reply_to_screen_name': u'juanvargs', u'in_reply_to_user_id': 144327327, u'retweet_count': 5, u'id_str': u'588556279381037058', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'144327327', u'possibly_sensitive': False, u'lang': u'und', u'created_at': u'Thu Apr 16 04:15:26 +0000 2015', u'in_reply_to_status_id_str': u'588556269595799552', u'place': None, u'extended_entities': {u'media': [{u'expanded_url': u'https://twitter.com/magicpixx/status/588556279381037058/photo/1', u'display_url': u'pic.twitter.com/oKCl51nbfJ', u'url': u'http://t.co/oKCl51nbfJ', u'media_url_https': u'https://pbs.twimg.com/media/CCr40VSUkAA8SF9.jpg', u'id_str': u'588556279276146688', u'sizes': {u'small': {u'h': 255, u'resize': u'fit', u'w': 340}, u'large': {u'h': 600, u'resize': u'fit', u'w': 800}, u'medium': {u'h': 450, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [11, 33], u'type': u'photo', u'id': 588556279276146688, u'media_url': u'http://pbs.twimg.com/media/CCr40VSUkAA8SF9.jpg'}]}}",TRUE,FALSE,FALSE,Magic Pics,1
7.99E+17,7.99E+17,hortensiadicke3,None,just a litle boy from bradfordthen he smashedit,None,1,29,0,Wed Nov 16 20:55:12 +0000 2016,48,FALSE,72,en,"{""created_at"": ""Mon Mar 13 02:57:26 +0000 2017"", ""hashtags"": [], ""id"": 841120992390979584, ""id_str"": ""841120992390979584"", ""lang"": ""en"", ""retweet_count"": 1032, ""retweeted_status"": {""created_at"": ""Thu Mar 09 15:32:38 +0000 2017"", ""favorite_count"": 4, ""hashtags"": [], ""id"": 839861494389035008, ""id_str"": ""839861494389035008"", ""lang"": ""en"", ""retweet_count"": 1032, ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""text"": ""Retweet! My new book is out today! The Conservative Playbook: A Quick Guide to Defeat Liberalism @seanhannity  https://t.co/iS9CBlH0xB"", ""urls"": [{""expanded_url"": ""https://www.amazon.com/dp/B06XH1VQ89/ref=cm_sw_r_tw_awdb_x_TtxWybKXE2QXS"", ""url"": ""https://t.co/iS9CBlH0xB""}], ""user_mentions"": [{""id"": 41634520, ""name"": ""Sean Hannity"", ""screen_name"": ""seanhannity""}]}, ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""text"": ""RT @chadashworth: Retweet! My new book is out today! The Conservative Playbook: A Quick Guide to Defeat Liberalism @seanhannity  https://t.\u2026"", ""urls"": [], ""user_mentions"": [{""id"": 506869952, ""name"": ""Chad"", ""screen_name"": ""chadashworth""}, {""id"": 41634520, ""name"": ""Sean Hannity"", ""screen_name"": ""seanhannity""}]}",TRUE,FALSE,FALSE,Hortensia Dickens,1
2206028467,2206028467,XsGonnaX,None,Tweeters gonna tweet. Brought to you by @rfreebern.,None,13,5,4,Thu Nov 21 01:36:58 +0000 2013,0,FALSE,10693,en,"{u'contributors': None, u'truncated': False, u'text': u'quitters gonna quit', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 565677534449532928, u'favorite_count': 0, u'source': u'<a href=""http://rnf.me"" rel=""nofollow"">Xs Gonna X</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 4, u'id_str': u'565677534449532928', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Thu Feb 12 01:03:28 +0000 2015', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,Xs Gonna X,1
4681944553,4681944553,Miv4t_,None,"Department of History, College Students",https://t.co/WlbJ9Rrwr5,32463,0,795,12/31/2015 6:52,54,FALSE,264,zh-cn,"{'retweet_count': 2717, 'lang': 'ja', 'retweeted': False, 'extended_entities': {'media': [{'media_url_https': 'https://pbs.twimg.com/media/CyhNyUzVQAEv9ok.jpg', 'media_url': 'http://pbs.twimg.com/media/CyhNyUzVQAEv9ok.jpg', 'type': 'photo', 'source_status_id': 803978381385551873, 'display_url': 'pic.twitter.com/ZfsiqyWTcI', 'expanded_url': 'https://twitter.com/Miv4t_/status/803978381385551873/photo/1', 'id': 803978060458442753, 'url': 'https://t.co/ZfsiqyWTcI', 'source_user_id_str': '4681944553', 'sizes': {'small': {'h': 371, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'large': {'h': 1116, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 654, 'w': 1200, 'resize': 'fit'}}, 'source_user_id': 4681944553, 'source_status_id_str': '803978381385551873', 'indices': [39, 62], 'id_str': '803978060458442753'}]}, 'created_at': 'Mon Mar 13 04:55:18 +0000 2017', 'entities': {'user_mentions': [{'id': 4681944553, 'indices': [3, 10], 'screen_name': 'Miv4t_', 'name': 'Miv4t', 'id_str': '4681944553'}], 'hashtags': [], 'urls': [], 'media': [{'media_url_https': 'https://pbs.twimg.com/media/CyhNyUzVQAEv9ok.jpg', 'media_url': 'http://pbs.twimg.com/media/CyhNyUzVQAEv9ok.jpg', 'type': 'photo', 'source_status_id': 803978381385551873, 'display_url': 'pic.twitter.com/ZfsiqyWTcI', 'expanded_url': 'https://twitter.com/Miv4t_/status/803978381385551873/photo/1', 'id': 803978060458442753, 'url': 'https://t.co/ZfsiqyWTcI', 'source_user_id_str': '4681944553', 'sizes': {'small': {'h': 371, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'large': {'h': 1116, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 654, 'w': 1200, 'resize': 'fit'}}, 'source_user_id': 4681944553, 'source_status_id_str': '803978381385551873', 'indices': [39, 62], 'id_str': '803978060458442753'}], 'symbols': []}, 'geo': None, 'id': 841150655599263744, 'place': None, 'truncated': False, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'is_quote_status': False, 'favorited': False, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'possibly_sensitive': False, 'contributors': None, 'in_reply_to_status_id': None, 'id_str': '841150655599263744', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': 'RT @Miv4t_: _��܉�܁�܁��_�܁�_��܁�܁__֫__�܁�܉� ܁�܁�܁�܁�܉�܁_܁�_�__�܁�܁�܉� https://t.co/ZfsiqyWTcI', 'coordinates': None, 'retweeted_status': {'retweet_count': 2717, 'lang': 'ja', 'retweeted': False, 'extended_entities': {'media': [{'id': 803978060458442753, 'media_url_https': 'https://pbs.twimg.com/media/CyhNyUzVQAEv9ok.jpg', 'sizes': {'small': {'h': 371, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'large': {'h': 1116, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 654, 'w': 1200, 'resize': 'fit'}}, 'id_str': '803978060458442753', 'media_url': 'http://pbs.twimg.com/media/CyhNyUzVQAEv9ok.jpg', 'type': 'photo', 'expanded_url': 'https://twitter.com/Miv4t_/status/803978381385551873/photo/1', 'display_url': 'pic.twitter.com/ZfsiqyWTcI', 'indices': [27, 50], 'url': 'https://t.co/ZfsiqyWTcI'}]}, 'created_at': 'Wed Nov 30 15:05:57 +0000 2016', 'entities': {'user_mentions': [], 'hashtags': [], 'urls': [], 'media': [{'id': 803978060458442753, 'media_url_https': 'https://pbs.twimg.com/media/CyhNyUzVQAEv9ok.jpg', 'sizes': {'small': {'h': 371, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'large': {'h': 1116, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 654, 'w': 1200, 'resize': 'fit'}}, 'id_str': '803978060458442753', 'media_url': 'http://pbs.twimg.com/media/CyhNyUzVQAEv9ok.jpg', 'type': 'photo', 'expanded_url': 'https://twitter.com/Miv4t_/status/803978381385551873/photo/1', 'display_url': 'pic.twitter.com/ZfsiqyWTcI', 'indices': [27, 50], 'url': 'https://t.co/ZfsiqyWTcI'}], 'symbols': []}, 'geo': None, 'id': 803978381385551873, 'place': None, 'truncated': False, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'possibly_sensitive': False, 'contributors': None, 'in_reply_to_status_id': None, 'id_str': '803978381385551873', 'favorited': False, 'text': '_��܉�܁�܁��_�܁�_��܁�܁__֫__�܁�܉� ܁�܁�܁�܁�܉�܁_܁�_�__�܁�܁�܉� https://t.co/ZfsiqyWTcI', 'coordinates': None, 'favorite_count': 7450}, 'favorite_count': 0}",FALSE,FALSE,TRUE,Miv4t,0
15014405,15014405,PleasureEllis,"Silicon Valley, CA",#IAM Visionary | Innovator | Philanthropist | Entrepreneur | Singer | Actor | Author | Investor @Browsify | Founder of @E2HoldingsLLC,https://t.co/bgDtyDmdjH,1793645,428911,15982,Thu Jun 05 04:47:21 +0000 2008,6881,TRUE,155671,en,"{u'contributors': None, u'truncated': False, u'text': u'@RalphTresvant Good Morning Big Brother Blessings!!!', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840961501326336000, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 26988561, u'indices': [0, 14], u'id_str': u'26988561', u'screen_name': u'RalphTresvant', u'name': u'Ralph Tresvant'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'RalphTresvant', u'in_reply_to_user_id': 26988561, u'retweet_count': 0, u'id_str': u'840961501326336000', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'26988561', u'lang': u'en', u'created_at': u'Sun Mar 12 16:23:40 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,TRUE,Pleasure Ellis,0
2671843464,2671843464,100yearsrising,None,"sea rise predictions / at-risk cities from the international panel on climate change. (more information, ipcc.ch. inquires, @katierosepipkin)",None,147,0,31,Wed Jul 23 04:48:36 +0000 2014,0,FALSE,96,en,"{u'contributors': None, u'truncated': False, u'text': u'\u3078\u30782109\u3078\u3078\u3078\u3078\u3078\u3078\u3078\u3078\u3078\u3078\n\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\n\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\n\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\n\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592\u2592', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 819711675695853569, u'favorite_count': 2, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'819711675695853569', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'ja', u'created_at': u'Fri Jan 13 01:04:27 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,sea change,1
2578984260,2578984260,everybird_,None,Tweeting every bird in the English language. Task will complete in 2016.,None,97,0,21,Fri Jun 20 17:27:31 +0000 2014,0,FALSE,34097,en,"{u'contributors': None, u'truncated': False, u'text': u'Zosterornis Zosterornis sorsogonensis', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 804266832538505220, u'favorite_count': 1, u'source': u'<a href=""http://www.twitter.com"" rel=""nofollow"">Every Bird</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 2, u'id_str': u'804266832538505220', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'it', u'created_at': u'Thu Dec 01 10:12:10 +0000 2016', u'in_reply_to_status_id_str': None, u'place': None}",TRUE,FALSE,FALSE,every bird,1
8.41E+17,8.41E+17,Rajesh37123986,Salem,None,None,5,389,0,Sat Mar 11 16:23:21 +0000 2017,1,FALSE,0,en,None,TRUE,FALSE,None,Rajesh,1
232186429,232186429,agequake,"Coolum, QLD, Home Planet","Teacher, web inventor, MSM bot, app creator and dad.",None,129,238,6,30/12/2010 13:31,610,FALSE,3678,en,"Status(_api=<tweepy.api.API object at 0x10d60c0b8>, _json={'created_at': 'Mon Mar 13 07:46:46 +0000 2017', 'id': 841193806649212928, 'id_str': '841193806649212928', 'text': '@auspropertyscam Anedotal evidence is not evidence but it very nature. It is political at best.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'auspropertyscam', 'name': 'GenerationRent', 'id': 241261245, 'id_str': '241261245', 'indices': [0, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 841193274001903616, 'in_reply_to_status_id_str': '841193274001903616', 'in_reply_to_user_id': 241261245, 'in_reply_to_user_id_str': '241261245', 'in_reply_to_screen_name': 'auspropertyscam', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2017, 3, 13, 7, 46, 46), id=841193806649212928, id_str='841193806649212928', text='@auspropertyscam Anedotal evidence is not evidence but it very nature. It is political at best.', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'auspropertyscam', 'name': 'GenerationRent', 'id': 241261245, 'id_str': '241261245', 'indices': [0, 16]}], 'urls': []}, source='Twitter for iPhone', source_url='http://twitter.com/download/iphone', in_reply_to_status_id=841193274001903616, in_reply_to_status_id_str='841193274001903616', in_reply_to_user_id=241261245, in_reply_to_user_id_str='241261245', in_reply_to_screen_name='auspropertyscam', geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en')",TRUE,FALSE,FALSE,Paul R Collins,0
8.07E+17,8.07E+17,JuraBaran,None,None,None,36,519,0,12/9/2016 15:59,139,FALSE,133,en,"Status(contributors=None, truncated=False, text=u'@RudyHavenstein that look on the face of guy on the right. Shows he understands...', is_quote_status=False, in_reply_to_status_id=817108791552602112, id=839931489915703296, favorite_count=0, _api=<tweepy.api.API object at 0x108194290>, source=u'Twitter for iPad', _json={u'contributors': None, u'truncated': False, u'text': u'@RudyHavenstein that look on the face of guy on the right. Shows he understands...', u'is_quote_status': False, u'in_reply_to_status_id': 817108791552602112, u'id': 839931489915703296, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 1358146357, u'indices': [0, 15], u'id_str': u'1358146357', u'screen_name': u'RudyHavenstein', u'name': u'Rudolf E. Havenstein'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'RudyHavenstein', u'in_reply_to_user_id': 1358146357, u'retweet_count': 0, u'id_str': u'839931489915703296', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'1358146357', u'lang': u'en', u'created_at': u'Thu Mar 09 20:10:47 +0000 2017', u'in_reply_to_status_id_str': u'817108791552602112', u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [{u'id': 1358146357, u'indices': [0, 15], u'id_str': u'1358146357', u'screen_name': u'RudyHavenstein', u'name': u'Rudolf E. Havenstein'}], u'hashtags': [], u'urls': []}, in_reply_to_screen_name=u'RudyHavenstein', id_str=u'839931489915703296', retweet_count=0, in_reply_to_user_id=1358146357, favorited=False, source_url=u'http://twitter.com/#!/download/ipad', geo=None, in_reply_to_user_id_str=u'1358146357', lang=u'en', created_at=datetime.datetime(2017, 3, 9, 20, 10, 47), in_reply_to_status_id_str=u'817108791552602112', place=None, retweeted=False)",TRUE,FALSE,FALSE,Jura Baran,0
8.18E+17,8.18E+17,Iraqiboy313,None,None,None,9,213,0,Wed Feb 01 22:13:24 +0000 2017,2,FALSE,1,en,"{""created_at"": ""Sun Mar 12 00:46:55 +0000 2017"", ""hashtags"": [], ""id"": 840725756842004488, ""id_str"": ""840725756842004488"", ""lang"": ""en"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""text"": ""If you can't stand for me then don't lean on me\u270b\ud83c\udffc #tired#of #fake#People #fake#Friends #fake#smiles #im#A#professio\u2026 https://t.co/kITVjQeReu"", ""truncated"": true, ""urls"": [{""expanded_url"": ""https://twitter.com/i/web/status/840725756842004488"", ""url"": ""https://t.co/kITVjQeReu""}], ""user_mentions"": []}",TRUE,FALSE,None,Iraqiboy,1
2671520694,2671520694,Abu_Turab_Suri,Lahore,Engineer at Work. Foodie at Heart.,None,13,61,0,Wed Jul 23 03:14:50 +0000 2014,8,FALSE,1,en,"{'retweeted': False, 'is_quote_status': False, 'favorite_count': 0, 'retweeted_status': {'retweeted': False, 'is_quote_status': False, 'favorite_count': 214, 'possibly_sensitive': False, 'retweet_count': 164, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [{'display_url': 'dawn.com/news/1173833', 'expanded_url': 'http://www.dawn.com/news/1173833', 'indices': [114, 136], 'url': 'http://t.co/OUpMAiPrse'}], 'user_mentions': [{'screen_name': 'Dawn_News', 'name': 'DawnNews', 'indices': [3, 13], 'id_str': '61155779', 'id': 61155779}], 'hashtags': [], 'symbols': []}, 'geo': None, 'id_str': '584215780385886208', 'in_reply_to_screen_name': None, 'text': 'Is @Dawn_News paper still afraid of MQM or biased towards MQM? What the world saw this newspaper was blind to it: http://t.co/OUpMAiPrse', 'in_reply_to_user_id_str': None, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Sat Apr 04 04:47:50 +0000 2015', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 584215780385886208, 'favorited': False, 'coordinates': None}, 'retweet_count': 164, 'place': None, 'in_reply_to_status_id': None, 'entities': {'urls': [], 'user_mentions': [{'screen_name': 'ArifAlvi', 'name': 'Dr. Arif Alvi', 'indices': [3, 12], 'id_str': '9959702', 'id': 9959702}, {'screen_name': 'Dawn_News', 'name': 'DawnNews', 'indices': [17, 27], 'id_str': '61155779', 'id': 61155779}], 'hashtags': [], 'symbols': []}, 'geo': None, 'id_str': '584227692318367744', 'in_reply_to_screen_name': None, 'text': 'RT @ArifAlvi: Is @Dawn_News paper still afraid of MQM or biased towards MQM? What the world saw this newspaper was blind to it: http://t.co_�_', 'in_reply_to_user_id_str': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': False, 'in_reply_to_user_id': None, 'created_at': 'Sat Apr 04 05:35:10 +0000 2015', 'contributors': None, 'in_reply_to_status_id_str': None, 'lang': 'en', 'id': 584227692318367744, 'favorited': False, 'coordinates': None}",TRUE,FALSE,TRUE,Abu Turab Suri,0
2360784260,2360784260,EMR_research,"Manchester, UK",Real time feed for Electronic Medical Record research papers in #PubMed. Curated by @datajujitsu,None,98,48,14,2/25/2014 9:05,4,FALSE,2830,en,Pharmacist use of the electronic medical record to identify adults at risk for anaphylaxis without epinephrine for? https://t.co/ddZ3TtEAEd,TRUE,FALSE,FALSE,EMR Research papers,1
7.83E+17,7.83E+17,ANamariao89,"Baltimore village, OH, USA",News Anchor/Reporter at WLBT/WDBD,None,3,698,0,10/3/2016 14:02,136,FALSE,178,en,None,TRUE,FALSE,FALSE,ANamariao89,1
16278678,16278678,BenWrightATL,Atlanta,"I used to work for a hockey team and I used to live in Canada (not in that order). Now I do other stuff. Views are my own, not my employer's (obviously).",https://t.co/7vePLm6X6g,5024,1265,395,Sun Sep 14 01:35:20 +0000 2008,4375,FALSE,31149,en,"{u'contributors': None, u'truncated': False, u'text': u'RT @originalgriz: Trump taking credit for Obama\u2019s economy is like someone inheriting millions from his dad and bragging about what a smart\u2026', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840296843418488834, u'favorite_count': 0, u'source': u'<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 6482142, u'indices': [3, 16], u'id_str': u'6482142', u'screen_name': u'originalgriz', u'name': u'Oliver Griswold'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 37459, u'id_str': u'840296843418488834', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'Trump taking credit for Obama\u2019s economy is like someone inheriting millions from his dad and bragging about what a smart businessman he is.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 839854484675158017, u'favorite_count': 67602, u'source': u'<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i\u039fS</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 37459, u'id_str': u'839854484675158017', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Thu Mar 09 15:04:47 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Fri Mar 10 20:22:34 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,Ben Wright,0
2363567209,2363567209,meiosis_papers,"Kyoto, Japan",Recent meiosis papers from pubmed RSS and bioR?iv. Maintained by @pmcarlton,https://t.co/MXxaLjjjWu,261,0,10,2/27/2014 3:31,6,FALSE,3410,en,Evaluation of equine oocyte developmental competence using polarized light microscopy?|Reproduction?Nervo T https://t.co/6mB4QNU4BC,TRUE,FALSE,FALSE,meiosispapers,1
